year,month,area_id,age_group,saving_rate,heat_stroke_rate,elec_price,avg_temp,gdp_capita
2013,9,7,20_64,0.036,1.5414493083953857,17.544597625732422,24.455738067626953,1234.4540570281124
2013,9,7,65,0.036,3.9627039432525635,17.544597625732422,24.455738067626953,1234.4540570281124
2014,7,7,0_19,0.036,9.4439544677734375,17.800390243530273,25.351058959960938,1258.060780556676
2014,7,7,20_64,0.036,11.853832244873047,17.800390243530273,25.351058959960938,1258.060780556676
2014,7,7,65,0.036,29.940120697021484,17.800390243530273,25.351058959960938,1258.060780556676
2014,7,7,0_19,0.036,40,17.800390243530273,25.185853958129883,1258.060780556676
2014,7,7,20_64,0.036,10.734463691711426,17.800390243530273,25.185853958129883,1258.060780556676
2014,7,7,65,0.036,27.601810455322266,17.800390243530273,25.185853958129883,1258.060780556676
2014,7,7,0_19,0.036,13.623339653015137,17.800390243530273,26.350011825561523,1258.060780556676
2014,7,7,20_64,0.036,12.797540664672852,17.800390243530273,26.350011825561523,1258.060780556676
2014,7,7,65,0.036,37.22222137451172,17.800390243530273,26.350011825561523,1258.060780556676
2014,7,7,0_19,0.036,14.2578125,17.800390243530273,24.740596771240234,1258.060780556676
2014,7,7,20_64,0.036,7.60799503326416,17.800390243530273,24.740596771240234,1258.060780556676
2014,7,7,65,0.036,21.456436157226563,17.800390243530273,24.740596771240234,1258.060780556676
2014,7,7,0_19,0.036,14.11182975769043,17.800390243530273,25.78887367248535,1258.060780556676
2014,7,7,20_64,0.036,9.763387680053711,17.800390243530273,25.78887367248535,1258.060780556676
2014,7,7,65,0.036,20.861677169799805,17.800390243530273,25.78887367248535,1258.060780556676
2014,8,7,0_19,0.036,7.325684070587158,17.800390243530273,24.963390350341797,1258.060780556676
2014,8,7,20_64,0.036,8.645276069641113,17.800390243530273,24.963390350341797,1258.060780556676
2014,8,7,65,0.036,11.97604751586914,17.800390243530273,24.963390350341797,1258.060780556676
2014,8,7,0_19,0.036,10,17.800390243530273,24.759872436523438,1258.060780556676
2014,8,7,20_64,0.036,4.237287998199463,17.800390243530273,24.759872436523438,1258.060780556676
2014,8,7,65,0.036,19.00452423095703,17.800390243530273,24.759872436523438,1258.060780556676
2014,8,7,0_19,0.036,6.199531078338623,17.800390243530273,25.903135299682617,1258.060780556676
2014,8,7,20_64,0.036,8.730786323547363,17.800390243530273,25.903135299682617,1258.060780556676
2014,8,7,65,0.036,22.407407760620117,17.800390243530273,25.903135299682617,1258.060780556676
2014,8,7,0_19,0.036,4.47443151473999,17.800390243530273,24.767107009887695,1258.060780556676
2014,8,7,20_64,0.036,5.163824081420898,17.800390243530273,24.767107009887695,1258.060780556676
2014,8,7,65,0.036,15.86475944519043,17.800390243530273,24.767107009887695,1258.060780556676
2014,8,7,0_19,0.036,4.108026027679443,17.800390243530273,25.95136833190918,1258.060780556676
2014,8,7,20_64,0.036,4.682441234588623,17.800390243530273,25.95136833190918,1258.060780556676
2014,8,7,65,0.036,13.15192699432373,17.800390243530273,25.95136833190918,1258.060780556676
2014,9,7,0_19,0.036,3.1774051189422607,17.800390243530273,21.91840362548828,1258.060780556676
2014,9,7,20_64,0.036,0.5644682049751282,17.800390243530273,21.91840362548828,1258.060780556676
2014,9,7,65,0.036,1.7964072227478027,17.800390243530273,21.91840362548828,1258.060780556676
2014,9,7,0_19,0.036,1.8181818723678589,17.800390243530273,21.744979858398438,1258.060780556676
2014,9,7,20_64,0.036,1.3610683679580688,17.800390243530273,21.744979858398438,1258.060780556676
2014,9,7,65,0.036,2.7149322032928467,17.800390243530273,21.744979858398438,1258.060780556676
2014,9,7,0_19,0.036,3.360250234603882,17.800390243530273,23.422882080078125,1258.060780556676
2014,9,7,20_64,0.036,1.862099289894104,17.800390243530273,23.422882080078125,1258.060780556676
2014,9,7,65,0.036,5.185184955596924,17.800390243530273,23.422882080078125,1258.060780556676
2014,9,7,0_19,0.036,0.816761314868927,17.800390243530273,21.83559226989746,1258.060780556676
2014,9,7,20_64,0.036,1.1488189697265625,17.800390243530273,21.83559226989746,1258.060780556676
2014,9,7,65,0.036,5.981794357299805,17.800390243530273,21.83559226989746,1258.060780556676
2014,9,7,0_19,0.036,1.8257893323898315,17.800390243530273,23.75318145751953,1258.060780556676
2014,9,7,20_64,0.036,0.635118305683136,17.800390243530273,23.75318145751953,1258.060780556676
2014,9,7,65,0.036,1.8140588998794556,17.800390243530273,23.75318145751953,1258.060780556676
2015,7,7,0_19,0.037,29.433942794799805,16.787315368652344,24.898530960083008,1286.9903431373016
2015,7,7,20_64,0.037,12.518656730651855,16.787315368652344,24.898530960083008,1286.9903431373016
2015,7,7,65,0.037,36.66643142700195,16.787315368652344,24.898530960083008,1286.9903431373016
2015,7,7,0_19,0.037,18.541475296020508,16.787315368652344,24.772090911865234,1286.9903431373016
2015,7,7,20_64,0.037,10.490997314453125,16.787315368652344,24.772090911865234,1286.9903431373016
2015,7,7,65,0.037,41.76996994018555,16.787315368652344,24.772090911865234,1286.9903431373016
2015,7,7,0_19,0.037,18.056428909301758,16.787315368652344,25.580127716064453,1286.9903431373016
2015,7,7,20_64,0.037,16.555927276611328,16.787315368652344,25.580127716064453,1286.9903431373016
2015,7,7,65,0.037,51.398101806640625,16.787315368652344,25.580127716064453,1286.9903431373016
2015,7,7,0_19,0.037,10.877822875976563,16.787315368652344,24.40241050720215,1286.9903431373016
2015,7,7,20_64,0.037,8.734010696411133,16.787315368652344,24.40241050720215,1286.9903431373016
2015,7,7,65,0.037,31.894014358520508,16.787315368652344,24.40241050720215,1286.9903431373016
2015,7,7,0_19,0.037,15.35928726196289,16.787315368652344,25.28354263305664,1286.9903431373016
2015,7,7,20_64,0.037,9.247907638549805,16.787315368652344,25.28354263305664,1286.9903431373016
2015,7,7,65,0.037,24.11457061767578,16.787315368652344,25.28354263305664,1286.9903431373016
2015,8,7,0_19,0.037,19.62262725830078,16.787315368652344,25.074752807617188,1286.9903431373016
2015,8,7,20_64,0.037,11.791180610656738,16.787315368652344,25.074752807617188,1286.9903431373016
2015,8,7,65,0.037,28.978307723999023,16.787315368652344,25.074752807617188,1286.9903431373016
2015,8,7,0_19,0.037,12.02480697631836,16.787315368652344,24.979076385498047,1286.9903431373016
2015,8,7,20_64,0.037,10.385824203491211,16.787315368652344,24.979076385498047,1286.9903431373016
2015,8,7,65,0.037,36.38029479980469,16.787315368652344,24.979076385498047,1286.9903431373016
2015,8,7,0_19,0.037,19.80382537841797,16.787315368652344,26.53312873840332,1286.9903431373016
2015,8,7,20_64,0.037,18.251415252685547,16.787315368652344,26.53312873840332,1286.9903431373016
2015,8,7,65,0.037,53.43183898925781,16.787315368652344,26.53312873840332,1286.9903431373016
2015,8,7,0_19,0.037,17.169897079467773,16.787315368652344,24.966367721557617,1286.9903431373016
2015,8,7,20_64,0.037,13.10994815826416,16.787315368652344,24.966367721557617,1286.9903431373016
2015,8,7,65,0.037,43.77356719970703,16.787315368652344,24.966367721557617,1286.9903431373016
2015,8,7,0_19,0.037,21.891845703125,16.787315368652344,26.409095764160156,1286.9903431373016
2015,8,7,20_64,0.037,11.16872501373291,16.787315368652344,26.409095764160156,1286.9903431373016
2015,8,7,65,0.037,24.784420013427734,16.787315368652344,26.409095764160156,1286.9903431373016
2015,9,7,0_19,0.037,2.1802921295166016,16.787315368652344,21.00225830078125,1286.9903431373016
2015,9,7,20_64,0.037,0.9396570324897766,16.787315368652344,21.00225830078125,1286.9903431373016
2015,9,7,65,0.037,2.3655760288238525,16.787315368652344,21.00225830078125,1286.9903431373016
2015,9,7,0_19,0.037,0.930952787399292,16.787315368652344,21.03300666809082,1286.9903431373016
2015,9,7,20_64,0.037,0.8413832783699036,16.787315368652344,21.03300666809082,1286.9903431373016
2015,9,7,65,0.037,3.1439762115478516,16.787315368652344,21.03300666809082,1286.9903431373016
2015,9,7,0_19,0.037,1.2708337306976318,16.787315368652344,22.096467971801758,1286.9903431373016
2015,9,7,20_64,0.037,0.6618744134902954,16.787315368652344,22.096467971801758,1286.9903431373016
2015,9,7,65,0.037,3.327934741973877,16.787315368652344,22.096467971801758,1286.9903431373016
2015,9,7,0_19,0.037,1.2264212369918823,16.787315368652344,21.025009155273438,1286.9903431373016
2015,9,7,20_64,0.037,1.2264528274536133,16.787315368652344,21.025009155273438,1286.9903431373016
2015,9,7,65,0.037,4.519394874572754,16.787315368652344,21.025009155273438,1286.9903431373016
2015,9,7,0_19,0.037,1.3998336791992188,16.787315368652344,23.1328067779541,1286.9903431373016
2015,9,7,20_64,0.037,0.38161927461624146,16.787315368652344,23.1328067779541,1286.9903431373016
2015,9,7,65,0.037,0.8931322693824768,16.787315368652344,23.1328067779541,1286.9903431373016
2008,7,8,0_19,0,9.94113826751709,16.432701110839844,26.184162139892578,1183.2801171485544
2008,7,8,20_64,0,6.752084732055664,16.432701110839844,26.184162139892578,1183.2801171485544
2008,7,8,65,0,21.256038665771484,16.432701110839844,26.184162139892578,1183.2801171485544
2008,7,8,0_19,0,21.22850227355957,16.432701110839844,27.590505599975586,1183.2801171485544
2008,7,8,20_64,0,12.62804126739502,16.432701110839844,27.590505599975586,1183.2801171485544
2008,7,8,65,0,30.120481491088867,16.432701110839844,27.590505599975586,1183.2801171485544
2008,7,8,0_19,0,13.726194381713867,16.432701110839844,27.387697219848633,1183.2801171485544
2008,7,8,20_64,0,11.726276397705078,16.432701110839844,27.387697219848633,1183.2801171485544
2008,7,8,65,0,28.37837791442871,16.432701110839844,27.387697219848633,1183.2801171485544
2008,7,8,0_19,0,9.523809432983398,16.432701110839844,27.1915225982666,1183.2801171485544
2008,7,8,20_64,0,11.574073791503906,16.432701110839844,27.1915225982666,1183.2801171485544
2008,7,8,65,0,36.27906799316406,16.432701110839844,27.1915225982666,1183.2801171485544
2008,8,8,0_19,0,4.643558025360107,16.432701110839844,25.884565353393555,1183.2801171485544
2008,8,8,20_64,0,5.714866638183594,16.432701110839844,25.884565353393555,1183.2801171485544
2008,8,8,65,0,7.246376991271973,16.432701110839844,25.884565353393555,1183.2801171485544
2008,8,8,0_19,0,8.255528450012207,16.432701110839844,27.001785278320313,1183.2801171485544
2008,8,8,20_64,0,7.170294284820557,16.432701110839844,27.001785278320313,1183.2801171485544
2008,8,8,65,0,21.68674659729004,16.432701110839844,27.001785278320313,1183.2801171485544
2008,8,8,0_19,0,7.761408805847168,16.432701110839844,26.83911895751953,1183.2801171485544
2008,8,8,20_64,0,6.499834060668945,16.432701110839844,26.83911895751953,1183.2801171485544
2008,8,8,65,0,23.783782958984375,16.432701110839844,26.83911895751953,1183.2801171485544
2008,8,8,0_19,0,9.523809432983398,16.432701110839844,27.106033325195313,1183.2801171485544
2008,8,8,20_64,0,10.185185432434082,16.432701110839844,27.106033325195313,1183.2801171485544
2008,8,8,65,0,21.86046600341797,16.432701110839844,27.106033325195313,1183.2801171485544
2008,9,8,0_19,0,0.7848266959190369,16.432701110839844,23.568580627441406,1183.2801171485544
2008,9,8,20_64,0,0.4270896911621094,16.432701110839844,23.568580627441406,1183.2801171485544
2008,9,8,65,0,3.864734411239624,16.432701110839844,23.568580627441406,1183.2801171485544
2008,9,8,0_19,0,2.9484028816223145,16.432701110839844,23.84029197692871,1183.2801171485544
2008,9,8,20_64,0,1.504481554031372,16.432701110839844,23.84029197692871,1183.2801171485544
2008,9,8,65,0,2.8112449645996094,16.432701110839844,23.84029197692871,1183.2801171485544
2008,9,8,0_19,0,5.030542850494385,16.432701110839844,24.57327651977539,1183.2801171485544
2008,9,8,20_64,0,1.6166536808013916,16.432701110839844,24.57327651977539,1183.2801171485544
2008,9,8,65,0,2.1621620655059814,16.432701110839844,24.57327651977539,1183.2801171485544
2008,9,8,0_19,0,1.7316018342971802,16.432701110839844,25.380884170532227,1183.2801171485544
2008,9,8,20_64,0,2.041245937347412,16.432701110839844,25.380884170532227,1183.2801171485544
2008,9,8,65,0,3.2558138370513916,16.432701110839844,25.380884170532227,1183.2801171485544
2009,7,8,0_19,0,8.823529243469238,15.947165489196777,25.749542236328125,1161.8962434194034
2009,7,8,20_64,0,2.9279279708862305,15.947165489196777,25.749542236328125,1161.8962434194034
2009,7,8,65,0,6.666666507720947,15.947165489196777,25.749542236328125,1161.8962434194034
2009,7,8,0_19,0,2.384500741958618,15.947165489196777,25.58149528503418,1161.8962434194034
2009,7,8,20_64,0,5.273374557495117,15.947165489196777,25.58149528503418,1161.8962434194034
2009,7,8,65,0,10.236220359802246,15.947165489196777,25.58149528503418,1161.8962434194034
2009,7,8,0_19,0,5.299962997436523,15.947165489196777,25.554601669311523,1161.8962434194034
2009,7,8,20_64,0,3.9296908378601074,15.947165489196777,25.554601669311523,1161.8962434194034
2009,7,8,65,0,10.372340202331543,15.947165489196777,25.554601669311523,1161.8962434194034
2009,7,8,0_19,0,9.836065292358398,15.947165489196777,25.6276912689209,1161.8962434194034
2009,7,8,20_64,0,3.2941176891326904,15.947165489196777,25.6276912689209,1161.8962434194034
2009,7,8,65,0,16.513761520385742,15.947165489196777,25.6276912689209,1161.8962434194034
2009,8,8,0_19,0,5.614973068237305,15.947165489196777,26.776952743530273,1161.8962434194034
2009,8,8,20_64,0,5.262080192565918,15.947165489196777,26.776952743530273,1161.8962434194034
2009,8,8,65,0,11.428571701049805,15.947165489196777,26.776952743530273,1161.8962434194034
2009,8,8,0_19,0,7.054148197174072,15.947165489196777,26.227291107177734,1161.8962434194034
2009,8,8,20_64,0,6.24393367767334,15.947165489196777,26.227291107177734,1161.8962434194034
2009,8,8,65,0,12.204724311828613,15.947165489196777,26.227291107177734,1161.8962434194034
2009,8,8,0_19,0,8.796466827392578,15.947165489196777,26.352685928344727,1161.8962434194034
2009,8,8,20_64,0,6.683833599090576,15.947165489196777,26.352685928344727,1161.8962434194034
2009,8,8,65,0,11.43617057800293,15.947165489196777,26.352685928344727,1161.8962434194034
2009,8,8,0_19,0,8.7928466796875,15.947165489196777,26.532970428466797,1161.8962434194034
2009,8,8,20_64,0,10.181818008422852,15.947165489196777,26.532970428466797,1161.8962434194034
2009,8,8,65,0,23.85321044921875,15.947165489196777,26.532970428466797,1161.8962434194034
2009,9,8,0_19,0,4.8128342628479,15.947165489196777,24.728076934814453,1161.8962434194034
2009,9,8,20_64,0,0.7780507802963257,15.947165489196777,24.728076934814453,1161.8962434194034
2009,9,8,65,0,1.9047619104385376,15.947165489196777,24.728076934814453,1161.8962434194034
2009,9,8,0_19,0,0.5961251854896545,15.947165489196777,23.27511978149414,1161.8962434194034
2009,9,8,20_64,0,0.5176318287849426,15.947165489196777,23.27511978149414,1161.8962434194034
2009,9,8,65,0,1.574803113937378,15.947165489196777,23.27511978149414,1161.8962434194034
2009,9,8,0_19,0,3.533308982849121,15.947165489196777,23.95718002319336,1161.8962434194034
2009,9,8,20_64,0,1.0188087224960327,15.947165489196777,23.95718002319336,1161.8962434194034
2009,9,8,65,0,2.659574508666992,15.947165489196777,23.95718002319336,1161.8962434194034
2009,9,8,0_19,0,2.682563304901123,15.947165489196777,24.67453956604004,1161.8962434194034
2009,9,8,20_64,0,1.1122994422912598,15.947165489196777,24.67453956604004,1161.8962434194034
2009,9,8,65,0,1.3761467933654785,15.947165489196777,24.67453956604004,1161.8962434194034
2010,7,8,0_19,0,12.352810859680176,15.918591499328613,26.37823486328125,1118.5583200483868
2010,7,8,20_64,0,3.601794719696045,15.918591499328613,26.37823486328125,1118.5583200483868
2010,7,8,65,0,21.436124801635742,15.918591499328613,26.37823486328125,1118.5583200483868
2010,7,8,0_19,0,10.353108406066895,15.918591499328613,25.93893051147461,1118.5583200483868
2010,7,8,20_64,0,7.945215225219727,15.918591499328613,25.93893051147461,1118.5583200483868
2010,7,8,65,0,30.01046371459961,15.918591499328613,25.93893051147461,1118.5583200483868
2010,7,8,0_19,0,11.199405670166016,15.918591499328613,26.595394134521484,1118.5583200483868
2010,7,8,20_64,0,8.685892105102539,15.918591499328613,26.595394134521484,1118.5583200483868
2010,7,8,65,0,25.357179641723633,15.918591499328613,26.595394134521484,1118.5583200483868
2010,7,8,0_19,0,13.506559371948242,15.918591499328613,26.00900650024414,1118.5583200483868
2010,7,8,20_64,0,8.419671058654785,15.918591499328613,26.00900650024414,1118.5583200483868
2010,7,8,65,0,32.54671096801758,15.918591499328613,26.00900650024414,1118.5583200483868
2010,8,8,0_19,0,23.187397003173828,15.918591499328613,28.789222717285156,1118.5583200483868
2010,8,8,20_64,0,16.593238830566406,15.918591499328613,28.789222717285156,1118.5583200483868
2010,8,8,65,0,37.155948638916016,15.918591499328613,28.789222717285156,1118.5583200483868
2010,8,8,0_19,0,14.183757781982422,15.918591499328613,28.307512283325195,1118.5583200483868
2010,8,8,20_64,0,24.313678741455078,15.918591499328613,28.307512283325195,1118.5583200483868
2010,8,8,65,0,66.733795166015625,15.918591499328613,28.307512283325195,1118.5583200483868
2010,8,8,0_19,0,13.845219612121582,15.918591499328613,29.29552459716797,1118.5583200483868
2010,8,8,20_64,0,18.437467575073242,15.918591499328613,29.29552459716797,1118.5583200483868
2010,8,8,65,0,55.99710464477539,15.918591499328613,29.29552459716797,1118.5583200483868
2010,8,8,0_19,0,28.86138343811035,15.918591499328613,27.89305877685547,1118.5583200483868
2010,8,8,20_64,0,18.448339462280273,15.918591499328613,27.89305877685547,1118.5583200483868
2010,8,8,65,0,46.75724792480469,15.918591499328613,27.89305877685547,1118.5583200483868
2010,9,8,0_19,0,9.868446350097656,15.918591499328613,26.581777572631836,1118.5583200483868
2010,9,8,20_64,0,2.061142683029175,15.918591499328613,26.581777572631836,1118.5583200483868
2010,9,8,65,0,9.527166366577148,15.918591499328613,26.581777572631836,1118.5583200483868
2010,9,8,0_19,0,4.917726516723633,15.918591499328613,25.628334045410156,1118.5583200483868
2010,9,8,20_64,0,6.593539714813232,15.918591499328613,25.628334045410156,1118.5583200483868
2010,9,8,65,0,21.71809959411621,15.918591499328613,25.628334045410156,1118.5583200483868
2010,9,8,0_19,0,6.523925304412842,15.918591499328613,26.679407119750977,1118.5583200483868
2010,9,8,20_64,0,5.374252796173096,15.918591499328613,26.679407119750977,1118.5583200483868
2010,9,8,65,0,12.678589820861816,15.918591499328613,26.679407119750977,1118.5583200483868
2010,9,8,0_19,0,36.68096923828125,15.918591499328613,26.1221866607666,1118.5583200483868
2010,9,8,20_64,0,5.113518238067627,15.918591499328613,26.1221866607666,1118.5583200483868
2010,9,8,65,0,12.835322380065918,15.918591499328613,26.1221866607666,1118.5583200483868
2011,7,8,0_19,0,12.491325378417969,16.42295265197754,26.830251693725586,1113.41596305668
2011,7,8,20_64,0,5.66353178024292,16.42295265197754,26.830251693725586,1113.41596305668
2011,7,8,65,0,15.566038131713867,16.42295265197754,26.830251693725586,1113.41596305668
2011,7,8,0_19,0,12.257405281066895,16.42295265197754,25.974266052246094,1113.41596305668
2011,7,8,20_64,0,7.946370601654053,16.42295265197754,25.974266052246094,1113.41596305668
2011,7,8,65,0,32.1705436706543,16.42295265197754,25.974266052246094,1113.41596305668
2011,7,8,0_19,0,18.073593139648438,16.42295265197754,26.180431365966797,1113.41596305668
2011,7,8,20_64,0,9.044878959655762,16.42295265197754,26.180431365966797,1113.41596305668
2011,7,8,65,0,29.057592391967773,16.42295265197754,26.180431365966797,1113.41596305668
2011,7,8,0_19,0,8.589835166931152,16.42295265197754,26.01984405517578,1113.41596305668
2011,7,8,20_64,0,8.537934303283691,16.42295265197754,26.01984405517578,1113.41596305668
2011,7,8,65,0,31.363636016845703,16.42295265197754,26.01984405517578,1113.41596305668
2011,8,8,0_19,0,14.989590644836426,16.42295265197754,28.204721450805664,1113.41596305668
2011,8,8,20_64,0,7.439916133880615,16.42295265197754,28.204721450805664,1113.41596305668
2011,8,8,65,0,29.716981887817383,16.42295265197754,28.204721450805664,1113.41596305668
2011,8,8,0_19,0,11.644535064697266,16.42295265197754,26.932559967041016,1113.41596305668
2011,8,8,20_64,0,15.876389503479004,16.42295265197754,26.932559967041016,1113.41596305668
2011,8,8,65,0,31.78294563293457,16.42295265197754,26.932559967041016,1113.41596305668
2011,8,8,0_19,0,9.956709861755371,16.42295265197754,26.985916137695313,1113.41596305668
2011,8,8,20_64,0,10.241656303405762,16.42295265197754,26.985916137695313,1113.41596305668
2011,8,8,65,0,30.366491317749023,16.42295265197754,26.985916137695313,1113.41596305668
2011,8,8,0_19,0,11.166786193847656,16.42295265197754,26.980876922607422,1113.41596305668
2011,8,8,20_64,0,13.82437515258789,16.42295265197754,26.980876922607422,1113.41596305668
2011,8,8,65,0,36.818180084228516,16.42295265197754,26.980876922607422,1113.41596305668
2011,9,8,0_19,0,0.8327550292015076,16.42295265197754,25.767112731933594,1113.41596305668
2011,9,8,20_64,0,1.5882967710494995,16.42295265197754,25.767112731933594,1113.41596305668
2011,9,8,65,0,3.301886796951294,16.42295265197754,25.767112731933594,1113.41596305668
2011,9,8,0_19,0,1.1746679544448853,16.42295265197754,24.004077911376953,1113.41596305668
2011,9,8,20_64,0,4.839764595031738,16.42295265197754,24.004077911376953,1113.41596305668
2011,9,8,65,0,7.3643412590026855,16.42295265197754,24.004077911376953,1113.41596305668
2011,9,8,0_19,0,6.457431793212891,16.42295265197754,24.28559112548828,1113.41596305668
2011,9,8,20_64,0,1.8642117977142334,16.42295265197754,24.28559112548828,1113.41596305668
2011,9,8,65,0,4.712041854858398,16.42295265197754,24.28559112548828,1113.41596305668
2011,9,8,0_19,0,4.294917583465576,16.42295265197754,25.046979904174805,1113.41596305668
2011,9,8,20_64,0,1.3492590188980103,16.42295265197754,25.046979904174805,1113.41596305668
2011,9,8,65,0,3.6363637447357178,16.42295265197754,25.046979904174805,1113.41596305668
2012,7,8,0_19,0.07,11.589174270629883,16.627395629882813,26.640541076660156,1130.9764354018312
2012,7,8,20_64,0.07,9.793484687805176,16.627395629882813,26.640541076660156,1130.9764354018312
2012,7,8,65,0.07,38.709678649902344,16.627395629882813,26.640541076660156,1130.9764354018312
2012,7,8,0_19,0.07,29.53261375427246,16.627395629882813,26.315126419067383,1130.9764354018312
2012,7,8,20_64,0.07,13.920454025268555,16.627395629882813,26.315126419067383,1130.9764354018312
2012,7,8,65,0.07,46.26865768432617,16.627395629882813,26.315126419067383,1130.9764354018312
2012,7,8,0_19,0.07,28.327274322509766,16.627395629882813,26.212568283081055,1130.9764354018312
2012,7,8,20_64,0.07,13.34822940826416,16.627395629882813,26.212568283081055,1130.9764354018312
2012,7,8,65,0.07,40.712467193603516,16.627395629882813,26.212568283081055,1130.9764354018312
2012,7,8,0_19,0.07,14.836362838745117,16.627395629882813,26.175512313842773,1130.9764354018312
2012,7,8,20_64,0.07,13.829063415527344,16.627395629882813,26.175512313842773,1130.9764354018312
2012,7,8,65,0.07,42.920352935791016,16.627395629882813,26.175512313842773,1130.9764354018312
2012,8,8,0_19,0.07,11.658570289611816,16.627395629882813,27.84235191345215,1130.9764354018312
2012,8,8,20_64,0.07,7.430274486541748,16.627395629882813,27.84235191345215,1130.9764354018312
2012,8,8,65,0.07,34.101383209228516,16.627395629882813,27.84235191345215,1130.9764354018312
2012,8,8,0_19,0.07,12.121212005615234,16.627395629882813,27.429637908935547,1130.9764354018312
2012,8,8,20_64,0.07,13.51938533782959,16.627395629882813,27.429637908935547,1130.9764354018312
2012,8,8,65,0.07,29.477611541748047,16.627395629882813,27.429637908935547,1130.9764354018312
2012,8,8,0_19,0.07,14.254545211791992,16.627395629882813,27.460901260375977,1130.9764354018312
2012,8,8,20_64,0.07,12.336822509765625,16.627395629882813,27.460901260375977,1130.9764354018312
2012,8,8,65,0.07,33.33333206176758,16.627395629882813,27.460901260375977,1130.9764354018312
2012,8,8,0_19,0.07,19.200000762939453,16.627395629882813,26.778423309326172,1130.9764354018312
2012,8,8,20_64,0.07,10.97256851196289,16.627395629882813,26.778423309326172,1130.9764354018312
2012,8,8,65,0.07,31.415929794311523,16.627395629882813,26.778423309326172,1130.9764354018312
2012,9,8,0_19,0.07,2.498265027999878,16.627395629882813,25.502239227294922,1130.9764354018312
2012,9,8,20_64,0.07,2.512241840362549,16.627395629882813,25.502239227294922,1130.9764354018312
2012,9,8,65,0.07,4.147465229034424,16.627395629882813,25.502239227294922,1130.9764354018312
2012,9,8,0_19,0.07,2.4139702320098877,16.627395629882813,24.246414184570313,1130.9764354018312
2012,9,8,20_64,0.07,2.707219362258911,16.627395629882813,24.246414184570313,1130.9764354018312
2012,9,8,65,0.07,8.95522403717041,16.627395629882813,24.246414184570313,1130.9764354018312
2012,9,8,0_19,0.07,5.199999809265137,16.627395629882813,24.49690818786621,1130.9764354018312
2012,9,8,20_64,0.07,2.328589916229248,16.627395629882813,24.49690818786621,1130.9764354018312
2012,9,8,65,0.07,8.651399612426758,16.627395629882813,24.49690818786621,1130.9764354018312
2012,9,8,0_19,0.07,4.363636493682861,16.627395629882813,24.503583908081055,1130.9764354018312
2012,9,8,20_64,0.07,1.133529782295227,16.627395629882813,24.503583908081055,1130.9764354018312
2012,9,8,65,0.07,6.194690227508545,16.627395629882813,24.503583908081055,1130.9764354018312
2013,7,8,0_19,0.052,24.453840255737305,19.002656936645508,27.262676239013672,1127.040967221511
2013,7,8,20_64,0.052,14.532341957092285,19.002656936645508,27.262676239013672,1127.040967221511
2013,7,8,65,0.052,41.96428680419922,19.002656936645508,27.262676239013672,1127.040967221511
2013,7,8,0_19,0.052,19.94805335998535,19.002656936645508,27.53632926940918,1127.040967221511
2013,7,8,20_64,0.052,18.556350708007813,19.002656936645508,27.53632926940918,1127.040967221511
2013,7,8,65,0.052,42.23826599121094,19.002656936645508,27.53632926940918,1127.040967221511
2013,7,8,0_19,0.052,28.497217178344727,19.002656936645508,27.42185401916504,1127.040967221511
2013,7,8,20_64,0.052,17.507526397705078,19.002656936645508,27.42185401916504,1127.040967221511
2013,7,8,65,0.052,40.841583251953125,19.002656936645508,27.42185401916504,1127.040967221511
2013,7,8,0_19,0.052,23.248882293701172,19.002656936645508,27.09147834777832,1127.040967221511
2013,7,8,20_64,0.052,15.97866439819336,19.002656936645508,27.09147834777832,1127.040967221511
2013,7,8,65,0.052,55.17241287231445,19.002656936645508,27.09147834777832,1127.040967221511
2013,8,8,0_19,0.052,15.997180938720703,19.002656936645508,28.384815216064453,1127.040967221511
2013,8,8,20_64,0.052,18.597028732299805,19.002656936645508,28.384815216064453,1127.040967221511
2013,8,8,65,0.052,44.64285659790039,19.002656936645508,28.384815216064453,1127.040967221511
2013,8,8,0_19,0.052,18.02597427368164,19.002656936645508,27.992130279541016,1127.040967221511
2013,8,8,20_64,0.052,22.931562423706055,19.002656936645508,27.992130279541016,1127.040967221511
2013,8,8,65,0.052,68.59205627441406,19.002656936645508,27.992130279541016,1127.040967221511
2013,8,8,0_19,0.052,17.77365493774414,19.002656936645508,28.050334930419922,1127.040967221511
2013,8,8,20_64,0.052,17.146297454833984,19.002656936645508,28.050334930419922,1127.040967221511
2013,8,8,65,0.052,48.01980209350586,19.002656936645508,28.050334930419922,1127.040967221511
2013,8,8,0_19,0.052,34.649776458740234,19.002656936645508,27.969127655029297,1127.040967221511
2013,8,8,20_64,0.052,28.7569580078125,19.002656936645508,27.969127655029297,1127.040967221511
2013,8,8,65,0.052,59.05172348022461,19.002656936645508,27.969127655029297,1127.040967221511
2013,9,8,0_19,0.052,0.8456659913063049,19.002656936645508,24.538366317749023,1127.040967221511
2013,9,8,20_64,0.052,0.6993007063865662,19.002656936645508,24.538366317749023,1127.040967221511
2013,9,8,65,0.052,2.6785714626312256,19.002656936645508,24.538366317749023,1127.040967221511
2013,9,8,0_19,0.052,0.6233766674995422,19.002656936645508,23.484298706054688,1127.040967221511
2013,9,8,20_64,0.052,1.293837308883667,19.002656936645508,23.484298706054688,1127.040967221511
2013,9,8,65,0.052,3.9711191654205322,19.002656936645508,23.484298706054688,1127.040967221511
